participant,list,serial_position,word,category,size,first_letter,word_length,color_r,color_g,color_b,pos_x,pos_y,list_group
26,13,2,TULIP,FLOWERS,small,T,5,14,111,125,34.35986861303153,57.73736410389417,late
26,13,3,FACE,BODY PARTS,small,F,4,168,9,31,23.87378454419902,45.909638646314185,late
26,13,4,HIPPOPOTAMUS,MAMMALS,large,H,12,176,6,99,71.69434070257833,36.05952018304096,late
26,13,5,DONKEY,MAMMALS,large,D,6,252,174,217,46.4555260584686,75.39794767206713,late
26,13,6,BARN,BUILDING RELATED,large,B,4,86,225,133,36.63801263456705,33.509074694012,late
26,13,7,KNUCKLE,BODY PARTS,small,K,7,65,38,177,70.06257573806008,50.69187946231069,late
26,13,8,GAZEBO,BUILDING RELATED,large,G,6,65,88,66,77.12133099694414,12.58338824809816,late
26,13,9,HEART,BODY PARTS,small,H,5,79,236,58,78.70681681685767,10.406799446849247,late
26,13,10,ROSE,FLOWERS,small,R,4,158,175,165,77.66323899178941,55.58110445249273,late
26,13,11,ALCOVE,BUILDING RELATED,large,A,6,29,5,105,21.380310123018504,44.41322151653735,late
26,13,12,DOG,MAMMALS,large,D,3,156,138,243,17.73959879284281,48.17682368523397,late
26,13,13,TIGER,MAMMALS,large,T,5,26,175,223,49.041130776504914,79.58152894711357,late
26,13,14,PETUNIA,FLOWERS,small,P,7,223,91,246,56.50410525651757,39.35434432116958,late
26,13,15,CARNATION,FLOWERS,small,C,9,235,128,223,77.900199149614,57.0848442381739,late
26,13,16,KITCHEN,BUILDING RELATED,large,K,7,199,226,182,41.73882653389994,19.281311007262158,late
26,14,1,CARPET,BUILDING RELATED,large,C,6,131,3,41,75.90492960054603,1.3671089237701404,late
26,14,2,PICKLE,VEGETABLES,small,P,6,224,73,208,7.063318803726401,4.995511949665801,late
26,14,3,STRAINER,KITCHEN-RELATED,small,S,8,117,219,3,27.01275477138881,28.216253486700687,late
26,14,4,FOUNDATION,BUILDING RELATED,large,F,10,70,84,2,57.660470835573115,51.085929295733955,late
26,14,5,DAHLIA,FLOWERS,small,D,6,46,163,8,9.682603359263295,52.907712338631825,late
26,14,6,DISH,KITCHEN-RELATED,small,D,4,96,34,150,39.40648511469153,74.13940173263745,late
26,14,7,GRIDDLE,KITCHEN-RELATED,small,G,7,143,61,192,67.63731266084027,42.782873724034616,late
26,14,8,FLOOR,BUILDING RELATED,large,F,5,214,90,65,78.61130332176954,62.73224141833845,late
26,14,9,ONION,VEGETABLES,small,O,5,244,60,62,76.96817994175063,77.11909096313141,late
26,14,10,SAUCER,KITCHEN-RELATED,small,S,6,1,209,166,17.117786809038357,4.496301880086248,late
26,14,11,AZALEA,FLOWERS,small,A,6,127,77,155,67.40746744793456,13.645335496268501,late
26,14,12,BUTTERCUP,FLOWERS,small,B,9,15,17,47,7.5977004828208745,44.44384738454811,late
26,14,13,BROCCOLI,VEGETABLES,small,B,8,35,87,222,7.283235069538026,73.78877926908959,late
26,14,14,LOG,FLOWERS,small,L,3,164,141,131,36.75326117660094,36.1861355688666,late
26,14,15,CAULIFLOWER,VEGETABLES,small,C,11,238,111,253,21.8512979842565,26.800110070440414,late
26,14,16,ELEVATOR,BUILDING RELATED,large,E,8,197,16,24,77.25761435557483,7.736710987422919,late
26,15,1,HONEYDEW,FRUITS,small,H,8,50,95,238,48.7872385330826,12.41846247355399,late
26,15,2,HAMMER,TOOLS,small,H,6,193,109,194,74.69072564633476,26.275276839702105,late
26,15,3,VIOLIN,INSTRUMENTS,large,V,6,46,222,226,20.841833851238984,58.44862913072792,late
26,15,4,ELM,TREES,large,E,3,183,154,147,69.90877035612435,28.16638442449554,late
26,15,5,WEDGE,TOOLS,small,W,5,37,188,223,11.505314571016758,64.36999513104263,late
26,15,6,MAPLE,TREES,large,M,5,247,120,138,70.8561978552619,31.30832423296003,late
26,15,7,SCREWS,TOOLS,small,S,6,103,103,94,30.405147963955805,18.08321945236886,late
26,15,8,PLUM,FRUITS,small,P,4,120,153,161,22.83281682533988,41.73814939578225,late
26,15,9,SAXOPHONE,INSTRUMENTS,large,S,9,96,97,124,46.65969753031986,47.65715130449471,late
26,15,10,FIG,FRUITS,small,F,3,172,164,221,26.897957190423963,9.9339667977718,late
26,15,11,CELLO,INSTRUMENTS,large,C,5,233,168,239,61.14571467886447,80.75821388165134,late
26,15,12,PINE,TREES,large,P,4,160,229,186,27.936554302280193,5.256131635137962,late
26,15,13,RASPBERRY,FRUITS,small,R,9,156,229,24,77.95850454166761,12.441288873473983,late
26,15,14,WIRE,TOOLS,small,W,4,84,157,163,35.35839439871268,24.152552286362532,late
26,15,15,TRIANGLE,INSTRUMENTS,small,T,8,205,215,101,17.570357977325074,3.5879246416605115,late
26,15,16,HICKORY,TREES,large,H,7,120,157,125,66.33997486652699,35.418377483612616,late
27,0,1,LOG,FLOWERS,small,L,3,196,221,81,10.33194482743377,53.15035801813861,early
27,0,2,BUTTERCUP,FLOWERS,small,B,9,181,236,229,75.84031533369878,26.805285707731503,early
27,0,3,AZALEA,FLOWERS,small,A,6,88,254,64,57.21502714880004,19.670122567216332,early
27,0,4,DAHLIA,FLOWERS,small,D,6,73,180,152,65.62121318854878,74.68595793127614,early
27,0,5,BROCCOLI,VEGETABLES,small,B,8,31,29,44,26.215858193536768,16.326315106527506,early
27,0,6,PICKLE,VEGETABLES,small,P,6,1,110,206,68.81549248397299,67.24881280696088,early
27,0,7,CAULIFLOWER,VEGETABLES,small,C,11,238,120,49,64.85588816382374,43.67761458578141,early
27,0,8,ONION,VEGETABLES,small,O,5,177,165,131,40.03257721316083,26.60158268383023,early
27,0,9,FOUNDATION,BUILDING RELATED,large,F,10,27,231,30,25.497622243255098,23.079727347050728,early
27,0,10,ELEVATOR,BUILDING RELATED,large,E,8,148,162,48,46.41408731123619,64.17428233460653,early
27,0,11,CARPET,BUILDING RELATED,large,C,6,158,242,18,69.88666486247887,67.74817608930341,early
27,0,12,FLOOR,BUILDING RELATED,large,F,5,195,62,163,42.787297250490276,34.265790238403454,early
27,0,13,DISH,KITCHEN-RELATED,small,D,4,219,26,167,77.04138792636708,12.220638736783574,early
27,0,14,SAUCER,KITCHEN-RELATED,small,S,6,32,63,217,61.609231751376306,14.122471153717951,early
27,0,15,GRIDDLE,KITCHEN-RELATED,small,G,7,73,214,66,19.293030114156718,50.32301826124646,early
27,0,16,STRAINER,KITCHEN-RELATED,small,S,8,43,196,224,49.414128093617734,44.66603545017994,early
27,1,1,GUAVA,FRUITS,small,G,5,1,71,84,82.93046055362494,9.3769231326061,early
27,1,2,STRAWBERRY,FRUITS,small,S,10,106,229,246,48.24460637760297,14.348700080393137,early
27,1,3,KIWI,FRUITS,small,K,4,6,110,165,67.6384536742552,73.20284455272969,early
27,1,4,TANGELO,FRUITS,small,T,7,86,139,198,5.577008075860814,13.63618411110803,early
27,1,5,SPATULA,KITCHEN-RELATED,small,S,7,93,197,190,84.89530638271215,66.59382099744784,early
27,1,6,REFRIGERATOR,KITCHEN-RELATED,large,R,12,203,132,75,56.18117413287715,15.62850437098902,early
27,1,7,POT,KITCHEN-RELATED,large,P,3,129,4,51,78.00573923546203,74.51726023348687,early
27,1,8,GLASS,KITCHEN-RELATED,small,G,5,248,58,8,4.39032281196851,65.66413451299957,early
27,1,9,HORSE,MAMMALS,large,H,5,238,224,149,67.26146748263494,8.125836357688831,early
27,1,10,MOUSE,MAMMALS,small,M,5,130,222,203,81.55124092562369,25.21452942804973,early
27,1,11,GIRAFFE,MAMMALS,large,G,7,123,212,71,29.51761101133264,68.402785332205,early
27,1,12,COW,MAMMALS,large,C,3,164,8,54,33.55699948320422,59.8366461494712,early
27,1,13,WINDOW,BUILDING RELATED,large,W,6,28,152,98,19.26822859035659,18.91733352465203,early
27,1,14,HALL,BUILDING RELATED,large,H,4,108,126,33,12.742725398134315,25.018826791384402,early
27,1,15,CORRIDOR,BUILDING RELATED,large,C,8,193,254,230,36.69165125032435,44.78163718609209,early
27,1,16,DOOR,BUILDING RELATED,large,D,4,21,177,42,78.27400740726982,6.237628602663184,early
27,2,1,CLARINET,INSTRUMENTS,small,C,8,232,167,226,71.46693956718474,61.59074034383672,early
27,2,2,DRUM,INSTRUMENTS,large,D,4,99,166,138,33.635468626806215,23.51593803770317,early
27,2,3,PIANO,INSTRUMENTS,large,P,5,56,95,136,37.73418836324859,13.801979934334,early
27,2,4,KAZOO,INSTRUMENTS,small,K,5,118,211,53,60.095176699887794,26.995043555925378,early
27,2,5,JAPAN,COUNTRIES,large,J,5,51,109,227,2.1010563011364827,1.8000898817951572,early
27,2,6,ENGLAND,COUNTRIES,large,E,7,203,186,244,44.356723058050974,43.560803803296416,early
27,2,7,FRANCE,COUNTRIES,large,F,6,21,83,201,11.820849092094022,51.62937674838945,early
27,2,8,SWITZERLAND,COUNTRIES,large,S,11,146,211,253,27.39125239562935,26.119407773386115,early
27,2,9,FERRET,MAMMALS,small,F,6,25,188,8,26.576338882912943,52.41091099357109,early
27,2,10,SQUIRREL,MAMMALS,small,S,8,92,230,65,84.76518492268627,60.839353877923934,early
27,2,11,LEOPARD,MAMMALS,large,L,7,181,11,19,45.34930293575835,45.14282420145238,early
27,2,12,CAT,MAMMALS,large,C,3,34,229,247,36.314476660241915,85.87089170970788,early
27,2,13,BOLTS,TOOLS,small,B,5,191,42,14,74.17849042274484,65.723855269522,early
27,2,14,CHISEL,TOOLS,small,C,6,213,120,198,56.62058012753107,16.32610628082764,early
27,2,15,PROTRACTOR,TOOLS,small,P,10,236,81,90,65.63678744837573,55.85396475086587,early
27,2,16,SAW,TOOLS,small,S,3,254,1,70,10.671432502943379,81.48838778341769,early
27,3,1,PICCOLO,INSTRUMENTS,small,P,7,167,47,14,52.68176300875897,11.176760482205392,early
27,3,2,TAMBOURINE,INSTRUMENTS,small,T,10,36,61,113,50.71483769788275,40.68777370399168,early
27,3,3,TRUMPET,INSTRUMENTS,large,T,7,68,134,216,19.109295305417266,25.48226846414433,early
27,3,4,TUBA,INSTRUMENTS,large,T,4,4,15,162,12.786471472819928,56.545140360328865,early
27,3,5,ROME,CITIES,large,R,4,194,117,8,5.348328727575087,54.97677171512332,early
27,3,6,PARIS,CITIES,large,P,5,249,42,42,84.50914305531592,45.159323101573804,early
27,3,7,MONTREAL,CITIES,large,M,8,222,84,85,8.406580757642732,1.0012280330427012,early
27,3,8,DALLAS,CITIES,large,D,6,134,186,53,83.64235902987501,36.075334586545736,early
27,3,9,HIP,BODY PARTS,small,H,3,89,190,53,46.127960004797295,72.39477499464749,early
27,3,10,ARMS,BODY PARTS,large,A,4,178,171,13,52.451769418864,7.76600093144531,early
27,3,11,PELVIS,BODY PARTS,large,P,6,152,214,250,29.797711027760514,33.424411993589416,early
27,3,12,STOMACH,BODY PARTS,small,S,7,172,214,147,40.89581827142931,12.458778034294744,early
27,3,13,BROILER,KITCHEN-RELATED,large,B,7,236,169,33,8.163168146464585,27.346006293918133,early
27,3,14,OVEN,KITCHEN-RELATED,large,O,4,167,94,122,25.636554174102912,30.76389831020343,early
27,3,15,MUG,KITCHEN-RELATED,small,M,3,147,251,107,4.948549279013975,28.501540814095375,early
27,3,16,THERMOMETER,KITCHEN-RELATED,small,T,11,10,161,178,34.631058574410204,38.89438237159497,early
27,4,1,PETUNIA,FLOWERS,small,P,7,253,221,62,77.11957791612735,45.337728738621124,early
27,4,2,CARNATION,FLOWERS,small,C,9,86,15,6,48.9264971691703,71.85839703120025,early
27,4,3,ROSE,FLOWERS,small,R,4,127,142,175,35.72867182491203,72.94856035656382,early
27,4,4,TULIP,FLOWERS,small,T,5,161,191,37,70.44122508234246,10.395927969918958,early
27,4,5,TIGER,MAMMALS,large,T,5,145,77,128,22.891320523013814,79.94576506464097,early
27,4,6,DOG,MAMMALS,large,D,3,141,212,74,22.34614428877453,47.59775977135547,early
27,4,7,DONKEY,MAMMALS,large,D,6,24,112,79,34.1623350951577,78.66052216243402,early
27,4,8,HIPPOPOTAMUS,MAMMALS,large,H,12,189,7,165,1.6248606490969142,16.200550180650666,early
27,4,9,HEART,BODY PARTS,small,H,5,83,187,195,81.38907854276619,73.42036874009695,early
27,4,10,FACE,BODY PARTS,small,F,4,211,233,113,73.90805640612511,31.53766930518674,early
27,4,11,EAR,BODY PARTS,small,E,3,155,205,252,43.923155111400476,90.08836201236271,early
27,4,12,KNUCKLE,BODY PARTS,small,K,7,36,75,58,80.02853161287511,73.5150873064222,early
27,4,13,GAZEBO,BUILDING RELATED,large,G,6,222,36,73,72.44353836987341,80.23214790209475,early
27,4,14,ALCOVE,BUILDING RELATED,large,A,6,131,142,148,82.2124521482742,18.218361028621995,early
27,4,15,KITCHEN,BUILDING RELATED,large,K,7,163,152,114,12.278853630670968,19.168608320049213,early
27,4,16,BARN,BUILDING RELATED,large,B,4,21,206,239,19.81423952501265,7.154629953536233,early
27,5,1,RENO,CITIES,large,R,4,107,126,28,10.562852344677466,56.950910385119336,early
27,5,2,BERLIN,CITIES,large,B,6,171,127,6,30.050504595957968,55.83557515922024,early
27,5,3,SYDNEY,CITIES,large,S,6,156,150,6,4.084360220037636,24.40957833456115,early
27,5,4,CHICAGO,CITIES,large,C,7,165,11,243,1.5590181341504517,45.521613577562576,early
27,5,5,HORNET,INSECTS,small,H,6,244,196,54,26.100066814571143,22.34169125336688,early
27,5,6,MOSQUITO,INSECTS,small,M,8,207,73,157,29.792920713124115,38.90803867293209,early
27,5,7,MANTIS,INSECTS,small,M,6,135,201,16,6.303940950647876,61.39180387826765,early
27,5,8,MILLIPEDE,INSECTS,small,M,9,153,241,217,64.18548294861546,9.402942035956613,early
27,5,9,TROUSERS,CLOTHING,small,T,8,3,13,198,28.5156577219279,64.21780806222267,early
27,5,10,BRA,CLOTHING,small,B,3,212,110,80,45.16173350579527,57.93832928053506,early
27,5,11,SWEATER,CLOTHING,small,S,7,59,91,59,75.59752974411089,41.844574012462616,early
27,5,12,GLOVES,CLOTHING,small,G,6,187,142,61,65.43758668130245,21.90749367399205,early
27,5,13,CEDAR,TREES,large,C,5,243,100,161,1.7442707907075916,10.944280812772307,early
27,5,14,PALM,TREES,large,P,4,44,109,72,70.39527901470152,61.565008210451005,early
27,5,15,TEAK,TREES,large,T,4,148,237,49,30.12212007363811,81.04942992933059,early
27,5,16,SYCAMORE,TREES,large,S,8,118,155,75,32.72114404103909,1.5898329280267953,early
27,6,1,SCREWS,TOOLS,small,S,6,152,143,170,18.901709045979928,60.41448463280757,early
27,6,2,WIRE,TOOLS,small,W,4,37,204,108,26.171445072439628,45.39826978245483,early
27,6,3,WEDGE,TOOLS,small,W,5,64,183,4,37.75297825482038,25.82804040231396,early
27,6,4,HAMMER,TOOLS,small,H,6,63,41,73,63.14216984332687,75.77153220467171,early
27,6,5,TRIANGLE,INSTRUMENTS,small,T,8,228,161,84,74.71230450025662,52.52367636844317,early
27,6,6,CELLO,INSTRUMENTS,large,C,5,12,49,139,70.31344379516209,31.58729389908932,early
27,6,7,SAXOPHONE,INSTRUMENTS,large,S,9,44,4,221,9.81749634952308,22.354143410137727,early
27,6,8,VIOLIN,INSTRUMENTS,large,V,6,122,184,246,82.49090629900316,51.70497122207388,early
27,6,9,HONEYDEW,FRUITS,small,H,8,155,122,51,54.93115029635812,56.826452658062905,early
27,6,10,FIG,FRUITS,small,F,3,55,98,28,49.73328092665442,78.62249441842187,early
27,6,11,RASPBERRY,FRUITS,small,R,9,25,192,67,21.568788589355382,12.403386615564585,early
27,6,12,PLUM,FRUITS,small,P,4,22,134,182,49.171945999998954,45.35918597583951,early
27,6,13,MAPLE,TREES,large,M,5,148,216,196,19.733848014131198,36.77670183456183,early
27,6,14,HICKORY,TREES,large,H,7,10,110,4,47.23551008318737,28.344320284228335,early
27,6,15,PINE,TREES,large,P,4,159,156,233,26.183803504658083,76.47605956431832,early
27,6,16,ELM,TREES,large,E,3,1,99,74,73.95385679809124,29.691700828703535,early
27,7,1,BOMBAY,CITIES,large,B,6,252,38,134,42.38019946052715,28.45963669674621,early
27,7,2,TORONTO,CITIES,large,T,7,149,109,75,10.35960423684314,40.89107523195709,early
27,7,3,MIAMI,CITIES,large,M,5,160,0,144,50.9372481806177,13.112286797279232,early
27,7,4,STOCKHOLM,CITIES,large,S,9,214,221,237,44.009520814951145,9.531299632402392,early
27,7,5,SHOULDER,BODY PARTS,small,S,8,180,154,238,33.16207437469505,31.871356409661466,early
27,7,6,KIDNEY,BODY PARTS,small,K,6,242,69,176,57.41500991345495,3.3473094895363036,early
27,7,7,FOOT,BODY PARTS,small,F,4,103,143,68,83.85849678960969,49.178495584574975,early
27,7,8,ELBOW,BODY PARTS,small,E,5,166,152,59,33.037972449078346,18.802176174736644,early
27,7,9,SQUASH,VEGETABLES,small,S,6,173,184,106,78.79755579137964,61.81618013421752,early
27,7,10,ZUCCHINI,VEGETABLES,small,Z,8,134,129,176,71.45618002100503,70.15613872728288,early
27,7,11,AUBERGINE,VEGETABLES,small,A,9,92,47,148,29.787710396607054,31.716812703183212,early
27,7,12,OLIVE,VEGETABLES,small,O,5,103,202,170,65.65849563899918,50.554305220505434,early
27,7,13,PANTHER,MAMMALS,large,P,7,160,100,108,9.65050226460982,39.49571418703991,early
27,7,14,GOAT,MAMMALS,large,G,4,62,229,75,6.446458607687237,19.450704978843913,early
27,7,15,SHEEP,MAMMALS,large,S,5,149,206,23,83.02542412615146,8.90850222754396,early
27,7,16,WOLF,MAMMALS,large,W,4,147,7,117,34.58309984175753,55.3314605235415,early
27,8,1,NUTS,TOOLS,small,N,4,221,175,4,30.035242654898564,86.90180919151605,late
27,8,2,WISCONSIN,STATES,large,W,9,165,60,145,1.7785480986961044,42.62560384269187,late
27,8,3,HAWAII,STATES,large,H,6,0,87,95,39.07866463946187,43.19737154972743,late
27,8,4,BANANA,FRUITS,small,B,6,24,115,155,2.8431920078248574,66.16543271025475,late
27,8,5,VANCOUVER,CITIES,large,V,9,80,93,141,15.127706021663993,26.00038286384071,late
27,8,6,WASHER,TOOLS,small,W,6,201,224,36,64.66846090130541,58.797343573195306,late
27,8,7,JERUSALEM,CITIES,large,J,9,127,214,51,71.72979765468023,8.405169648466524,late
27,8,8,VERMONT,STATES,large,V,7,108,40,130,52.7815126054449,45.33920778436527,late
27,8,9,PHILADELPHIA,CITIES,large,P,12,144,123,14,7.190325381267023,28.961820490835365,late
27,8,10,RULER,TOOLS,small,R,5,14,156,179,26.24416309521254,64.30495650729664,late
27,8,11,MANGO,FRUITS,small,M,5,233,6,23,31.914642299202054,62.90996173712304,late
27,8,12,NECTARINE,FRUITS,small,N,9,246,79,78,22.53273331069103,44.54209353866275,late
27,8,13,TOKYO,CITIES,large,T,5,92,227,3,55.848471738630664,52.475660331983725,late
27,8,14,KUMQUAT,FRUITS,small,K,7,131,25,236,80.55090410063042,28.76292096521217,late
27,8,15,CALIFORNIA,STATES,large,C,10,225,172,207,60.60957968015753,65.43943389904783,late
27,8,16,GLUE,TOOLS,small,G,4,190,63,24,80.793560461671,52.72144238115622,late
27,9,1,CHRYSALIS,INSECTS,small,C,9,235,31,67,14.7113279821757,69.06879800333762,late
27,9,2,RABBIT,MAMMALS,small,R,6,59,82,244,13.633649664339778,45.000319727836455,late
27,9,3,PUMPKIN,VEGETABLES,large,P,7,246,8,125,74.03544609355245,16.572580995297326,late
27,9,4,ALASKA,STATES,large,A,6,61,12,234,15.016231665127028,10.446949665529235,late
27,9,5,TERMITE,INSECTS,small,T,7,59,223,62,42.00559727452873,44.041450882507526,late
27,9,6,OKRA,VEGETABLES,small,O,4,21,246,4,9.190757845922038,4.54796924437051,late
27,9,7,OHIO,STATES,large,O,4,221,251,189,59.30404412451074,15.470289381802997,late
27,9,8,WASP,INSECTS,small,W,4,198,135,101,54.32868399802026,51.55681197736345,late
27,9,9,TEXAS,STATES,large,T,5,100,105,21,57.40870707519179,16.137927185711057,late
27,9,10,RHINOCEROS,MAMMALS,large,R,10,28,156,94,47.04073909334041,32.602521950779796,late
27,9,11,RUTABAGA,VEGETABLES,small,R,8,75,201,217,53.724332091876704,56.86095483381541,late
27,9,12,BEETLE,INSECTS,small,B,6,74,42,211,34.14018346496242,38.1594569328494,late
27,9,13,PENNSYLVANIA,STATES,large,P,12,209,149,79,39.07665508303052,19.132556522653687,late
27,9,14,GINGER,VEGETABLES,small,G,6,34,233,220,11.708152245333466,18.491360771823828,late
27,9,15,FOX,MAMMALS,large,F,3,108,247,201,23.870118708880746,77.60501281564872,late
27,9,16,LLAMA,MAMMALS,large,L,5,254,38,226,46.798085422362405,19.31156787192478,late
27,10,1,POLAND,COUNTRIES,large,P,6,144,130,58,24.732505910699906,68.9303298888839,late
27,10,2,TROMBONE,INSTRUMENTS,large,T,8,32,149,116,74.75173336176981,29.34129684550293,late
27,10,3,CARROT,VEGETABLES,small,C,6,102,58,200,69.70500900064887,46.847528582643676,late
27,10,4,ITALY,COUNTRIES,large,I,5,11,213,236,7.468699482863635,78.9653680119832,late
27,10,5,BASS,INSTRUMENTS,large,B,4,177,110,77,67.65678334670214,42.48902616670859,late
27,10,6,AUSTRALIA,COUNTRIES,large,A,9,177,135,131,6.4356039380948635,30.295410175317713,late
27,10,7,LION,MAMMALS,large,L,4,81,212,30,79.13892377567095,42.46335535418745,late
27,10,8,PIG,MAMMALS,large,P,3,21,12,20,65.28821483284452,43.51383852577678,late
27,10,9,LETTUCE,VEGETABLES,small,L,7,133,188,107,49.58811988599827,17.338823176472953,late
27,10,10,CELERY,VEGETABLES,small,C,6,20,134,13,66.10913479642461,7.273641384772237,late
27,10,11,YAMS,VEGETABLES,small,Y,4,150,44,230,75.4379330905421,34.79455593437511,late
27,10,12,ZEBRA,MAMMALS,large,Z,5,0,59,250,49.78374848439307,79.68248100741802,late
27,10,13,ETHIOPIA,COUNTRIES,large,E,8,32,250,152,16.082235142173865,67.6022000069587,late
27,10,14,MARACAS,INSTRUMENTS,small,M,7,38,79,149,59.751737824660125,76.80305359268958,late
27,10,15,VIOLA,INSTRUMENTS,large,V,5,145,2,48,3.647042603463635,53.175746178303385,late
27,10,16,ELEPHANT,MAMMALS,large,E,8,16,131,26,13.329237508768578,25.735833258609414,late
27,11,1,EVERGREEN,TREES,large,E,9,25,161,102,34.33925980094422,37.69297894860416,late
27,11,2,COLANDER,KITCHEN-RELATED,small,C,8,139,139,243,40.10151267965856,72.39162308263985,late
27,11,3,HARMONICA,INSTRUMENTS,small,H,9,254,122,2,1.035773382060351,43.955414936994295,late
27,11,4,BANJO,INSTRUMENTS,large,B,5,147,60,18,6.422313759813948,69.65290999283283,late
27,11,5,MARIMBA,INSTRUMENTS,large,M,7,183,136,130,46.54093793230376,37.46582214080815,late
27,11,6,OAK,TREES,large,O,3,171,146,198,32.02965847438608,86.34930690779785,late
27,11,7,BELT,CLOTHING,small,B,4,150,111,227,34.970237734304646,53.25355912825455,late
27,11,8,COTTONWOOD,TREES,large,C,10,102,245,55,80.66910686488708,18.845928665656086,late
27,11,9,UKULELE,INSTRUMENTS,small,U,7,238,211,39,77.83690353036421,74.20960172720712,late
27,11,10,CUP,KITCHEN-RELATED,small,C,3,165,191,70,73.32881682668761,72.572366761885,late
27,11,11,JUMPER,CLOTHING,small,J,6,224,146,233,19.839326240052152,76.2168866064816,late
27,11,12,MIXER,KITCHEN-RELATED,large,M,5,68,217,102,3.232802926707141,8.115267585844295,late
27,11,13,SPRUCE,TREES,large,S,6,155,244,207,24.39059299437632,43.847587879289115,late
27,11,14,SHIRT,CLOTHING,small,S,5,89,198,178,62.53553929105368,25.302595971620356,late
27,11,15,BLENDER,KITCHEN-RELATED,large,B,7,21,64,78,13.293033034825832,76.98757766178517,late
27,11,16,ROBE,CLOTHING,small,R,4,191,10,89,9.130891037969256,73.41885098527003,late
27,12,1,POTATO,VEGETABLES,small,P,6,43,135,100,14.532763875277958,69.51949288250547,late
27,12,2,JACKET,CLOTHING,small,J,6,185,182,7,2.981101737848293,35.58602451617333,late
27,12,3,SPINACH,VEGETABLES,small,S,7,73,218,34,10.818224762656907,42.847059309625166,late
27,12,4,LOBBY,BUILDING RELATED,large,L,5,118,125,138,6.451579682167337,49.72822985527491,late
27,12,5,GARLIC,VEGETABLES,small,G,6,46,90,10,3.8007712631842896,26.120693942704428,late
27,12,6,CHIMNEY,BUILDING RELATED,large,C,7,240,100,40,8.979573614319431,29.09746079862675,late
27,12,7,GERMANY,COUNTRIES,large,G,7,108,104,76,14.59711774255882,39.32011411985469,late
27,12,8,SUIT,CLOTHING,small,S,4,186,61,115,17.59261943954444,60.5192027663124,late
27,12,9,CAMISOLE,CLOTHING,small,C,8,22,2,128,6.917768040273971,47.84414030982228,late
27,12,10,CUBA,COUNTRIES,large,C,4,82,202,159,44.004135128956115,82.17804147852632,late
27,12,11,ARTICHOKE,VEGETABLES,small,A,9,146,170,247,34.65604886178365,35.15584802235109,late
27,12,12,IRAN,COUNTRIES,large,I,4,105,119,80,58.74906184333806,7.9966931103896055,late
27,12,13,EGYPT,COUNTRIES,large,E,5,154,79,19,33.86305498968326,17.327624310289792,late
27,12,14,CLOSET,BUILDING RELATED,large,C,6,165,163,238,62.17022934951557,21.121620336131933,late
27,12,15,BLOUSE,CLOTHING,small,B,6,136,93,213,43.52248361651698,39.22212672542602,late
27,12,16,FURNACE,BUILDING RELATED,large,F,7,105,192,43,66.0847486535605,27.84453094108688,late
27,13,1,LEMON,FRUITS,small,L,5,56,247,95,2.7359227090986318,69.37466661176188,late
27,13,2,TONGUE,BODY PARTS,small,T,6,152,13,142,47.69286243735772,48.82691979225133,late
27,13,3,POMEGRANATE,FRUITS,small,P,11,75,53,91,18.384956605068027,1.6989525620826498,late
27,13,4,RIB,BODY PARTS,small,R,3,107,196,192,60.69423224668289,77.96648413055655,late
27,13,5,ANTELOPE,MAMMALS,large,A,8,169,26,139,31.440267646195,23.43965149823772,late
27,13,6,PEAR,FRUITS,small,P,4,21,122,166,33.19613936871967,74.32606376662184,late
27,13,7,CLEMENTINE,FRUITS,small,C,10,59,10,9,58.425528011462355,39.95753011810804,late
27,13,8,FLORIDA,STATES,large,F,7,204,76,56,69.02639901594698,25.632562187133434,late
27,13,9,MONKEY,MAMMALS,large,M,6,59,204,156,10.470400788341989,73.61003144385998,late
27,13,10,MICHIGAN,STATES,large,M,8,194,233,215,4.089010141370509,31.25160539638015,late
27,13,11,IOWA,STATES,large,I,4,38,113,34,25.247457483627,57.30782724990008,late
27,13,12,KANSAS,STATES,large,K,6,46,48,244,80.28079757865305,71.3038084243898,late
27,13,13,MOOSE,MAMMALS,large,M,5,169,50,246,27.27516015824195,84.5826409848687,late
27,13,14,TOOTH,BODY PARTS,small,T,5,245,249,148,33.26205252832237,0.6526185835288356,late
27,13,15,RACOON,MAMMALS,large,R,6,179,177,196,36.34791373209539,18.5315803295175,late
27,13,16,PANCREAS,BODY PARTS,small,P,8,215,243,201,64.74254838983585,42.84682656429038,late
27,14,1,LARVA,INSECTS,small,L,5,217,109,45,65.77694618449965,0.1850924986457414,late
27,14,2,WILLOW,TREES,large,W,6,22,52,106,45.19570227885285,53.728953074463476,late
27,14,3,FINGER,BODY PARTS,small,F,6,228,185,131,39.28747046410558,9.156002592874161,late
27,14,4,ANKLE,BODY PARTS,small,A,5,184,152,195,16.43446246317044,52.70298563329015,late
27,14,5,HAND,BODY PARTS,small,H,4,125,73,114,0.27282207813603354,13.663757149577279,late
27,14,6,MONARCH,INSECTS,small,M,7,252,12,18,81.45959476621735,52.149294615342306,late
27,14,7,SCORPION,INSECTS,small,S,8,193,158,151,73.59063373907732,32.276158530376215,late
27,14,8,WORM,INSECTS,small,W,4,214,184,4,35.11117858646124,72.1583092073329,late
27,14,9,GUITAR,INSTRUMENTS,large,G,6,128,71,20,26.398238741839336,30.85559281110987,late
